ClimateID,WeatherID,jday,date,hour,srad,wind,RH,rain,tmax,tmin,temperature,CO2
Ashland,AshDry,95,4/5/2006,18,0.359,16,52.652,0,,,27.77777778,
Ashland,AshIrr,95,4/5/2006,19,0.063,13,57.453,0,,,27.22222222,
Ashland,AshDry,95,4/5/2006,19,0.063,13,57.453,0,,,27.22222222,
Ashland,AshIrr,95,4/5/2006,20,0,15,62.486,0,,,25,
Ashland,AshDry,95,4/5/2006,20,0,15,62.486,0,,,25,
Ashland,AshIrr,95,4/5/2006,21,0,16,64.203,0,,,24.44444444,
Ashland,AshDry,95,4/5/2006,21,0,16,64.203,0,,,24.44444444,
Ashland,AshIrr,95,4/5/2006,22,0,14,67.422,0,,,22.77777778,
Ashland,AshDry,95,4/5/2006,22,0,14,67.422,0,,,22.77777778,
Ashland,AshIrr,95,4/5/2006,23,0,16,69.028,0,,,22.22222222,
Ashland,AshDry,95,4/5/2006,23,0,16,69.028,0,,,22.22222222,
Ashland,AshIrr,95,4/5/2006,24,0,20,70.926,0,,,21.66666667,
Ashland,AshDry,95,4/5/2006,24,0,20,70.926,0,,,21.66666667,
Ashland,AshIrr,96,4/6/2006,1,0,20,72.777,0,,,21.66666667,
Ashland,AshDry,96,4/6/2006,1,0,20,72.777,0,,,21.66666667,
Ashland,AshIrr,96,4/6/2006,2,0,22,74.266,0,,,21.66666667,
Ashland,AshDry,96,4/6/2006,2,0,22,74.266,0,,,21.66666667,
Ashland,AshIrr,96,4/6/2006,3,0,18,76.122,0,,,21.11111111,
Ashland,AshDry,96,4/6/2006,3,0,18,76.122,0,,,21.11111111,
Ashland,AshIrr,96,4/6/2006,4,0,23,77.509,0,,,21.11111111,
Ashland,AshDry,96,4/6/2006,4,0,23,77.509,0,,,21.11111111,
Ashland,AshIrr,96,4/6/2006,5,0,15,78.658,0,,,20.55555556,
Ashland,AshDry,96,4/6/2006,5,0,15,78.658,0,,,20.55555556,
Ashland,AshIrr,96,4/6/2006,6,0,11,79.849,0,,,19.44444444,
Ashland,AshDry,96,4/6/2006,6,0,11,79.849,0,,,19.44444444,
Ashland,AshIrr,96,4/6/2006,7,0.102,11,80.248,0,,,18.88888889,
Ashland,AshDry,96,4/6/2006,7,0.102,11,80.248,0,,,18.88888889,
Ashland,AshIrr,96,4/6/2006,8,0.384,11,78.414,0,,,18.88888889,
Ashland,AshDry,96,4/6/2006,8,0.384,11,78.414,0,,,18.88888889,
Ashland,AshIrr,96,4/6/2006,9,0.569,14,72.615,0,,,20,
Ashland,AshDry,96,4/6/2006,9,0.569,14,72.615,0,,,20,
Ashland,AshIrr,96,4/6/2006,10,0.705,18,66.647,0,,,20.55555556,
Ashland,AshDry,96,4/6/2006,10,0.705,18,66.647,0,,,20.55555556,
Ashland,AshIrr,96,4/6/2006,11,1.13,18,59.293,0,,,23.33333333,
Ashland,AshDry,96,4/6/2006,11,1.13,18,59.293,0,,,23.33333333,
Ashland,AshIrr,96,4/6/2006,12,1.506,18,52.863,0,,,26.11111111,
Ashland,AshDry,96,4/6/2006,12,1.506,18,52.863,0,,,26.11111111,
Ashland,AshIrr,96,4/6/2006,13,2.373,26,48.004,0,,,27.77777778,
Ashland,AshDry,96,4/6/2006,13,2.373,26,48.004,0,,,27.77777778,
Ashland,AshIrr,96,4/6/2006,14,2.301,22,44.133,0,,,27.77777778,
Ashland,AshDry,96,4/6/2006,14,2.301,22,44.133,0,,,27.77777778,
Ashland,AshIrr,96,4/6/2006,15,1.772,21,50.052,0,,,26.66666667,
Ashland,AshDry,96,4/6/2006,15,1.772,21,50.052,0,,,26.66666667,
Ashland,AshIrr,96,4/6/2006,16,0.927,31,57.82,0,,,27.22222222,
Ashland,AshDry,96,4/6/2006,16,0.927,31,57.82,0,,,27.22222222,
Ashland,AshIrr,96,4/6/2006,17,0.134,30,64.909,0,,,25.55555556,
Ashland,AshDry,96,4/6/2006,17,0.134,30,64.909,0,,,25.55555556,
Ashland,AshIrr,96,4/6/2006,18,0.288,10,64.834,0,,,18.88888889,
Ashland,AshDry,96,4/6/2006,18,0.288,10,64.834,0,,,18.88888889,
Ashland,AshIrr,96,4/6/2006,19,0.052,18,68.45,0,,,21.11111111,
Ashland,AshDry,96,4/6/2006,19,0.052,18,68.45,0,,,21.11111111,
Ashland,AshIrr,96,4/6/2006,20,0,6,68.739,0,,,18.33333333,
Ashland,AshDry,96,4/6/2006,20,0,6,68.739,0,,,18.33333333,
Ashland,AshIrr,96,4/6/2006,21,0,7,58.302,0,,,15.55555556,
Ashland,AshDry,96,4/6/2006,21,0,7,58.302,0,,,15.55555556,
Ashland,AshIrr,96,4/6/2006,22,0,10,51.803,0.299,,,13.88888889,
Ashland,AshDry,96,4/6/2006,22,0,10,51.803,0.299,,,13.88888889,
Ashland,AshIrr,96,4/6/2006,23,0,6,50.001,0.299,,,12.22222222,
Ashland,AshDry,96,4/6/2006,23,0,6,50.001,0.299,,,12.22222222,
Ashland,AshIrr,96,4/6/2006,24,0,13,50.571,0.796,,,14.44444444,
Ashland,AshDry,96,4/6/2006,24,0,13,50.571,0.796,,,14.44444444,
Ashland,AshIrr,97,4/7/2006,1,0,11,54.643,0.199,,,13.88888889,
Ashland,AshDry,97,4/7/2006,1,0,11,54.643,0.199,,,13.88888889,
Ashland,AshIrr,97,4/7/2006,2,0,13,58.274,0,,,13.88888889,
Ashland,AshDry,97,4/7/2006,2,0,13,58.274,0,,,13.88888889,
Ashland,AshIrr,97,4/7/2006,3,0,10,59.218,0,,,12.22222222,
Ashland,AshDry,97,4/7/2006,3,0,10,59.218,0,,,12.22222222,
Ashland,AshIrr,97,4/7/2006,4,0,13,63.175,0,,,11.66666667,
Ashland,AshDry,97,4/7/2006,4,0,13,63.175,0,,,11.66666667,
Ashland,AshIrr,97,4/7/2006,5,0,14,65.962,0,,,12.22222222,
Ashland,AshDry,97,4/7/2006,5,0,14,65.962,0,,,12.22222222,
Ashland,AshIrr,97,4/7/2006,6,0,14,67.835,0.796,,,11.66666667,
Ashland,AshDry,97,4/7/2006,6,0,14,67.835,0.796,,,11.66666667,
Ashland,AshIrr,97,4/7/2006,7,0.25,14,65.47,0.597,,,11.66666667,
Ashland,AshDry,97,4/7/2006,7,0.25,14,65.47,0.597,,,11.66666667,
Ashland,AshIrr,97,4/7/2006,8,0.808,17,60.613,0.398,,,11.11111111,
Ashland,AshDry,97,4/7/2006,8,0.808,17,60.613,0.398,,,11.11111111,
Ashland,AshIrr,97,4/7/2006,9,1.24,13,56.667,0,,,11.11111111,
Ashland,AshDry,97,4/7/2006,9,1.24,13,56.667,0,,,11.11111111,
Ashland,AshIrr,97,4/7/2006,10,1.415,14,53.295,0,,,11.66666667,
Ashland,AshDry,97,4/7/2006,10,1.415,14,53.295,0,,,11.66666667,
Ashland,AshIrr,97,4/7/2006,11,1.777,10,49.475,0,,,11.11111111,
Ashland,AshDry,97,4/7/2006,11,1.777,10,49.475,0,,,11.11111111,
Ashland,AshIrr,97,4/7/2006,12,1.258,7,56.28,0,,,11.11111111,
Ashland,AshDry,97,4/7/2006,12,1.258,7,56.28,0,,,11.11111111,
Ashland,AshIrr,97,4/7/2006,13,0.197,8,74.486,0.199,,,11.11111111,
Ashland,AshDry,97,4/7/2006,13,0.197,8,74.486,0.199,,,11.11111111,
Ashland,AshIrr,97,4/7/2006,14,0.338,9,78.118,0.354,,,10,
Ashland,AshDry,97,4/7/2006,14,0.338,9,78.118,0.354,,,10,
Ashland,AshIrr,97,4/7/2006,15,0.378,10,82.466,0.553,,,10,
Ashland,AshDry,97,4/7/2006,15,0.378,10,82.466,0.553,,,10,
Ashland,AshIrr,97,4/7/2006,16,0.437,5,84.067,0,,,10.55555556,
Ashland,AshDry,97,4/7/2006,16,0.437,5,84.067,0,,,10.55555556,
Ashland,AshIrr,97,4/7/2006,17,0.451,3,81.055,0,,,11.66666667,
Ashland,AshDry,97,4/7/2006,17,0.451,3,81.055,0,,,11.66666667,
Ashland,AshIrr,97,4/7/2006,18,0.335,23,72.945,0,,,12.77777778,
Ashland,AshDry,97,4/7/2006,18,0.335,23,72.945,0,,,12.77777778,
Ashland,AshIrr,97,4/7/2006,19,0.021,24,78.8,0,,,9.444444444,
Ashland,AshDry,97,4/7/2006,19,0.021,24,78.8,0,,,9.444444444,
Ashland,AshIrr,97,4/7/2006,20,0,29,78.088,0,,,9.444444444,
Ashland,AshDry,97,4/7/2006,20,0,29,78.088,0,,,9.444444444,
Ashland,AshIrr,97,4/7/2006,21,0,33,78.866,0,,,8.888888889,
Ashland,AshDry,97,4/7/2006,21,0,33,78.866,0,,,8.888888889,
Ashland,AshIrr,97,4/7/2006,22,0,25,77.332,0,,,8.333333333,
Ashland,AshDry,97,4/7/2006,22,0,25,77.332,0,,,8.333333333,
Ashland,AshIrr,97,4/7/2006,23,0,31,75.495,0,,,7.777777778,
Ashland,AshDry,97,4/7/2006,23,0,31,75.495,0,,,7.777777778,
Ashland,AshIrr,97,4/7/2006,24,0,21,74.57,0,,,7.777777778,
Ashland,AshDry,97,4/7/2006,24,0,21,74.57,0,,,7.777777778,
Ashland,AshIrr,98,4/8/2006,1,0,16,72.573,0,,,6.666666667,
Ashland,AshDry,98,4/8/2006,1,0,16,72.573,0,,,6.666666667,
Ashland,AshIrr,98,4/8/2006,2,0,13,73.82,0,,,6.111111111,
Ashland,AshDry,98,4/8/2006,2,0,13,73.82,0,,,6.111111111,
Ashland,AshIrr,98,4/8/2006,3,0,14,75.93,0,,,5.555555556,
Ashland,AshDry,98,4/8/2006,3,0,14,75.93,0,,,5.555555556,
Ashland,AshIrr,98,4/8/2006,4,0,13,79.436,0,,,4.444444444,
Ashland,AshDry,98,4/8/2006,4,0,13,79.436,0,,,4.444444444,
Ashland,AshIrr,98,4/8/2006,5,0,8,81.942,0,,,3.333333333,
Ashland,AshDry,98,4/8/2006,5,0,8,81.942,0,,,3.333333333,
Ashland,AshIrr,98,4/8/2006,6,0,9,83.751,0,,,2.777777778,
Ashland,AshDry,98,4/8/2006,6,0,9,83.751,0,,,2.777777778,
Ashland,AshIrr,98,4/8/2006,7,0.337,8,82.285,0,,,1.666666667,
Ashland,AshDry,98,4/8/2006,7,0.337,8,82.285,0,,,1.666666667,
Ashland,AshIrr,98,4/8/2006,8,0.987,9,71.439,0,,,2.777777778,
Ashland,AshDry,98,4/8/2006,8,0.987,9,71.439,0,,,2.777777778,
Ashland,AshIrr,98,4/8/2006,9,1.647,16,63.095,0,,,3.888888889,
Ashland,AshDry,98,4/8/2006,9,1.647,16,63.095,0,,,3.888888889,
Ashland,AshIrr,98,4/8/2006,10,2.178,10,55.255,0,,,5.555555556,
Ashland,AshDry,98,4/8/2006,10,2.178,10,55.255,0,,,5.555555556,
Ashland,AshIrr,98,4/8/2006,11,2.595,6,48.638,0,,,7.222222222,
Ashland,AshDry,98,4/8/2006,11,2.595,6,48.638,0,,,7.222222222,
Ashland,AshIrr,98,4/8/2006,12,2.784,8,42.795,0,,,9.444444444,
Ashland,AshDry,98,4/8/2006,12,2.784,8,42.795,0,,,9.444444444,
Ashland,AshIrr,98,4/8/2006,13,2.788,9,39.114,0,,,10.55555556,
Ashland,AshDry,98,4/8/2006,13,2.788,9,39.114,0,,,10.55555556,
Ashland,AshIrr,98,4/8/2006,14,2.716,7,37.639,0,,,11.11111111,
Ashland,AshDry,98,4/8/2006,14,2.716,7,37.639,0,,,11.11111111,
Ashland,AshIrr,98,4/8/2006,15,2.321,7,35.611,0,,,12.22222222,
Ashland,AshDry,98,4/8/2006,15,2.321,7,35.611,0,,,12.22222222,
Ashland,AshIrr,98,4/8/2006,16,1.849,6,34.701,0,,,13.33333333,
Ashland,AshDry,98,4/8/2006,16,1.849,6,34.701,0,,,13.33333333,
Ashland,AshIrr,98,4/8/2006,17,1.241,5,33.248,0,,,13.33333333,
Ashland,AshDry,98,4/8/2006,17,1.241,5,33.248,0,,,13.33333333,
Ashland,AshIrr,98,4/8/2006,18,0.555,6,34.971,0,,,13.88888889,
Ashland,AshDry,98,4/8/2006,18,0.555,6,34.971,0,,,13.88888889,
Ashland,AshIrr,98,4/8/2006,19,0.076,0,42.242,0,,,13.33333333,
Ashland,AshDry,98,4/8/2006,19,0.076,0,42.242,0,,,13.33333333,
Ashland,AshIrr,98,4/8/2006,20,0,7,53.264,0,,,10,
Ashland,AshDry,98,4/8/2006,20,0,7,53.264,0,,,10,
Ashland,AshIrr,98,4/8/2006,21,0,0,62.462,0,,,5.555555556,
Ashland,AshDry,98,4/8/2006,21,0,0,62.462,0,,,5.555555556,
Ashland,AshIrr,98,4/8/2006,22,0,0,66.502,0,,,3.888888889,
Ashland,AshDry,98,4/8/2006,22,0,0,66.502,0,,,3.888888889,
Ashland,AshIrr,98,4/8/2006,23,0,0,73.956,0,,,2.777777778,
Ashland,AshDry,98,4/8/2006,23,0,0,73.956,0,,,2.777777778,
Ashland,AshIrr,98,4/8/2006,24,0,0,75.42,0,,,2.222222222,
Ashland,AshDry,98,4/8/2006,24,0,0,75.42,0,,,2.222222222,
Ashland,AshIrr,99,4/9/2006,1,0,0,69.83,0,,,1.111111111,
Ashland,AshDry,99,4/9/2006,1,0,0,69.83,0,,,1.111111111,
Ashland,AshIrr,99,4/9/2006,2,0,0,72.142,0,,,1.111111111,
Ashland,AshDry,99,4/9/2006,2,0,0,72.142,0,,,1.111111111,
Ashland,AshIrr,99,4/9/2006,3,0,0,71.463,0,,,1.111111111,
Ashland,AshDry,99,4/9/2006,3,0,0,71.463,0,,,1.111111111,
Ashland,AshIrr,99,4/9/2006,4,0,7,73.729,0,,,5,
Ashland,AshDry,99,4/9/2006,4,0,7,73.729,0,,,5,
Ashland,AshIrr,99,4/9/2006,5,0,5,79.508,0,,,3.888888889,
Ashland,AshDry,99,4/9/2006,5,0,5,79.508,0,,,3.888888889,
Ashland,AshIrr,99,4/9/2006,6,0,7,82.626,0,,,3.888888889,
Ashland,AshDry,99,4/9/2006,6,0,7,82.626,0,,,3.888888889,
Ashland,AshIrr,99,4/9/2006,7,0.121,8,75.58,0,,,3.888888889,
Ashland,AshDry,99,4/9/2006,7,0.121,8,75.58,0,,,3.888888889,
Ashland,AshIrr,99,4/9/2006,8,0.684,7,60.791,0,,,4.444444444,
Ashland,AshDry,99,4/9/2006,8,0.684,7,60.791,0,,,4.444444444,
Ashland,AshIrr,99,4/9/2006,9,1.17,7,49.177,0,,,7.777777778,
Ashland,AshDry,99,4/9/2006,9,1.17,7,49.177,0,,,7.777777778,
Ashland,AshIrr,99,4/9/2006,10,1.788,13,41.608,0,,,10.55555556,
Ashland,AshDry,99,4/9/2006,10,1.788,13,41.608,0,,,10.55555556,
Ashland,AshIrr,99,4/9/2006,11,2.216,14,37.392,0,,,13.33333333,
Ashland,AshDry,99,4/9/2006,11,2.216,14,37.392,0,,,13.33333333,
Ashland,AshIrr,99,4/9/2006,12,2.345,14,32.947,0,,,16.11111111,
Ashland,AshDry,99,4/9/2006,12,2.345,14,32.947,0,,,16.11111111,
Ashland,AshIrr,99,4/9/2006,13,2.615,14,30.665,0,,,18.33333333,
Ashland,AshDry,99,4/9/2006,13,2.615,14,30.665,0,,,18.33333333,
Ashland,AshIrr,99,4/9/2006,14,2.519,17,28.94,0,,,20,
Ashland,AshDry,99,4/9/2006,14,2.519,17,28.94,0,,,20,
Ashland,AshIrr,99,4/9/2006,15,2.095,15,27.915,0,,,21.66666667,
Ashland,AshDry,99,4/9/2006,15,2.095,15,27.915,0,,,21.66666667,
Ashland,AshIrr,99,4/9/2006,16,1.884,15,27.868,0,,,22.22222222,
Ashland,AshDry,99,4/9/2006,16,1.884,15,27.868,0,,,22.22222222,
Ashland,AshIrr,99,4/9/2006,17,1.168,17,28.742,0,,,22.22222222,
Ashland,AshDry,99,4/9/2006,17,1.168,17,28.742,0,,,22.22222222,
Ashland,AshIrr,99,4/9/2006,18,0.66,14,30.786,0,,,22.77777778,
Ashland,AshDry,99,4/9/2006,18,0.66,14,30.786,0,,,22.77777778,
Ashland,AshIrr,99,4/9/2006,19,0.221,18,35.472,0,,,21.66666667,
Ashland,AshDry,99,4/9/2006,19,0.221,18,35.472,0,,,21.66666667,
Ashland,AshIrr,99,4/9/2006,20,0,7,42.091,0,,,18.33333333,
Ashland,AshDry,99,4/9/2006,20,0,7,42.091,0,,,18.33333333,
Ashland,AshIrr,99,4/9/2006,21,0,9,46.762,0,,,16.11111111,
Ashland,AshDry,99,4/9/2006,21,0,9,46.762,0,,,16.11111111,
Ashland,AshIrr,99,4/9/2006,22,0,8,49.827,0,,,15,
Ashland,AshDry,99,4/9/2006,22,0,8,49.827,0,,,15,
Ashland,AshIrr,99,4/9/2006,23,0,10,52.014,0,,,14.44444444,
Ashland,AshDry,99,4/9/2006,23,0,10,52.014,0,,,14.44444444,
Ashland,AshIrr,99,4/9/2006,24,0,15,53.301,0,,,14.44444444,
Ashland,AshDry,99,4/9/2006,24,0,15,53.301,0,,,14.44444444,
Ashland,AshIrr,100,4/10/2006,1,0,10,54.129,0,,,13.88888889,
Ashland,AshDry,100,4/10/2006,1,0,10,54.129,0,,,13.88888889,
Ashland,AshIrr,100,4/10/2006,2,0,8,56.526,0,,,13.88888889,
Ashland,AshDry,100,4/10/2006,2,0,8,56.526,0,,,13.88888889,
Ashland,AshIrr,100,4/10/2006,3,0,10,57.618,0,,,13.33333333,
Ashland,AshDry,100,4/10/2006,3,0,10,57.618,0,,,13.33333333,
Ashland,AshIrr,100,4/10/2006,4,0,10,59.798,0,,,13.88888889,
Ashland,AshDry,100,4/10/2006,4,0,10,59.798,0,,,13.88888889,
Ashland,AshIrr,100,4/10/2006,5,0,8,62.744,0,,,13.33333333,
Ashland,AshDry,100,4/10/2006,5,0,8,62.744,0,,,13.33333333,
Ashland,AshIrr,100,4/10/2006,6,0,10,65.346,0,,,12.77777778,
Ashland,AshDry,100,4/10/2006,6,0,10,65.346,0,,,12.77777778,
Ashland,AshIrr,100,4/10/2006,7,0.141,11,63.898,0,,,12.77777778,
Ashland,AshDry,100,4/10/2006,7,0.141,11,63.898,0,,,12.77777778,
Ashland,AshIrr,100,4/10/2006,8,0.697,11,57.199,0,,,12.77777778,
Ashland,AshDry,100,4/10/2006,8,0.697,11,57.199,0,,,12.77777778,
Ashland,AshIrr,100,4/10/2006,9,1.294,17,51.28,0,,,15,
Ashland,AshDry,100,4/10/2006,9,1.294,17,51.28,0,,,15,
Ashland,AshIrr,100,4/10/2006,10,1.826,21,46.087,0,,,18.33333333,
Ashland,AshDry,100,4/10/2006,10,1.826,21,46.087,0,,,18.33333333,
Ashland,AshIrr,100,4/10/2006,11,2.24,22,40.85,0,,,20,
Ashland,AshDry,100,4/10/2006,11,2.24,22,40.85,0,,,20,
Ashland,AshIrr,100,4/10/2006,12,2.51,18,37.818,0,,,22.77777778,
Ashland,AshDry,100,4/10/2006,12,2.51,18,37.818,0,,,22.77777778,
Ashland,AshIrr,100,4/10/2006,13,2.409,21,35.674,0,,,24.44444444,
Ashland,AshDry,100,4/10/2006,13,2.409,21,35.674,0,,,24.44444444,
Ashland,AshIrr,100,4/10/2006,14,2.258,23,34.468,0,,,26.11111111,
Ashland,AshDry,100,4/10/2006,14,2.258,23,34.468,0,,,26.11111111,
Ashland,AshIrr,100,4/10/2006,15,1.77,22,34.19,0,,,26.11111111,
Ashland,AshDry,100,4/10/2006,15,1.77,22,34.19,0,,,26.11111111,
Ashland,AshIrr,100,4/10/2006,16,1.54,23,33.748,0,,,26.11111111,
Ashland,AshDry,100,4/10/2006,16,1.54,23,33.748,0,,,26.11111111,
Ashland,AshIrr,100,4/10/2006,17,0.757,26,33.658,0,,,26.66666667,
Ashland,AshDry,100,4/10/2006,17,0.757,26,33.658,0,,,26.66666667,
Ashland,AshIrr,100,4/10/2006,18,0.314,24,34.824,0,,,26.11111111,
Ashland,AshDry,100,4/10/2006,18,0.314,24,34.824,0,,,26.11111111,
Ashland,AshIrr,100,4/10/2006,19,0.059,22,37.435,0,,,25.55555556,
Ashland,AshDry,100,4/10/2006,19,0.059,22,37.435,0,,,25.55555556,
Ashland,AshIrr,100,4/10/2006,20,0,17,40.138,0,,,23.33333333,
Ashland,AshDry,100,4/10/2006,20,0,17,40.138,0,,,23.33333333,
Ashland,AshIrr,100,4/10/2006,21,0,13,40.256,0,,,20.55555556,
Ashland,AshDry,100,4/10/2006,21,0,13,40.256,0,,,20.55555556,
Ashland,AshIrr,100,4/10/2006,22,0,17,41.415,0,,,20,
Ashland,AshDry,100,4/10/2006,22,0,17,41.415,0,,,20,
Ashland,AshIrr,100,4/10/2006,23,0,18,41.931,0,,,18.88888889,
Ashland,AshDry,100,4/10/2006,23,0,18,41.931,0,,,18.88888889,
Ashland,AshIrr,100,4/10/2006,24,0,15,42.478,0,,,18.33333333,
Ashland,AshDry,100,4/10/2006,24,0,15,42.478,0,,,18.33333333,
Ashland,AshIrr,101,4/11/2006,1,0,20,45.793,0,,,18.33333333,
Ashland,AshDry,101,4/11/2006,1,0,20,45.793,0,,,18.33333333,
Ashland,AshIrr,101,4/11/2006,2,0,16,48.704,0,,,17.77777778,
Ashland,AshDry,101,4/11/2006,2,0,16,48.704,0,,,17.77777778,
Ashland,AshIrr,101,4/11/2006,3,0,20,51.098,0,,,17.77777778,
Ashland,AshDry,101,4/11/2006,3,0,20,51.098,0,,,17.77777778,
Ashland,AshIrr,101,4/11/2006,4,0,17,53.08,0,,,17.77777778,
Ashland,AshDry,101,4/11/2006,4,0,17,53.08,0,,,17.77777778,
Ashland,AshIrr,101,4/11/2006,5,0,17,54.118,0,,,17.22222222,
Ashland,AshDry,101,4/11/2006,5,0,17,54.118,0,,,17.22222222,
Ashland,AshIrr,101,4/11/2006,6,0.019,18,55.697,0,,,17.22222222,
Ashland,AshDry,101,4/11/2006,6,0.019,18,55.697,0,,,17.22222222,
Ashland,AshIrr,101,4/11/2006,7,0.315,16,55.938,0,,,16.66666667,
Ashland,AshDry,101,4/11/2006,7,0.315,16,55.938,0,,,16.66666667,
Ashland,AshIrr,101,4/11/2006,8,0.763,15,55.052,0,,,16.66666667,
Ashland,AshDry,101,4/11/2006,8,0.763,15,55.052,0,,,16.66666667,
Ashland,AshIrr,101,4/11/2006,9,0.938,14,52.268,0,,,17.77777778,
Ashland,AshDry,101,4/11/2006,9,0.938,14,52.268,0,,,17.77777778,
Ashland,AshIrr,101,4/11/2006,10,1.257,18,46.714,0,,,20,
Ashland,AshDry,101,4/11/2006,10,1.257,18,46.714,0,,,20,
Ashland,AshIrr,101,4/11/2006,11,1.852,24,39.728,0,,,22.77777778,
Ashland,AshDry,101,4/11/2006,11,1.852,24,39.728,0,,,22.77777778,
Ashland,AshIrr,101,4/11/2006,12,1.662,21,35.209,0,,,24.44444444,
Ashland,AshDry,101,4/11/2006,12,1.662,21,35.209,0,,,24.44444444,
Ashland,AshIrr,101,4/11/2006,13,1.736,21,31.382,0,,,24.44444444,
Ashland,AshDry,101,4/11/2006,13,1.736,21,31.382,0,,,24.44444444,
Ashland,AshIrr,101,4/11/2006,14,1.509,23,30.311,0,,,26.11111111,
Ashland,AshDry,101,4/11/2006,14,1.509,23,30.311,0,,,26.11111111,
Ashland,AshIrr,101,4/11/2006,15,1.121,25,31.409,0,,,26.66666667,
Ashland,AshDry,101,4/11/2006,15,1.121,25,31.409,0,,,26.66666667,
Ashland,AshIrr,101,4/11/2006,16,1.09,25,33.941,0,,,27.77777778,
Ashland,AshDry,101,4/11/2006,16,1.09,25,33.941,0,,,27.77777778,
Ashland,AshIrr,101,4/11/2006,17,1.109,25,35.797,0,,,27.22222222,
Ashland,AshDry,101,4/11/2006,17,1.109,25,35.797,0,,,27.22222222,
Ashland,AshIrr,101,4/11/2006,18,0.405,29,37.044,0,,,26.11111111,
Ashland,AshDry,101,4/11/2006,18,0.405,29,37.044,0,,,26.11111111,
Ashland,AshIrr,101,4/11/2006,19,0.034,30,42.763,0,,,25,
Ashland,AshDry,101,4/11/2006,19,0.034,30,42.763,0,,,25,
Ashland,AshIrr,101,4/11/2006,20,0,18,47.284,0,,,20.55555556,
Ashland,AshDry,101,4/11/2006,20,0,18,47.284,0,,,20.55555556,
Ashland,AshIrr,101,4/11/2006,21,0,15,58.67,0,,,20,
Ashland,AshDry,101,4/11/2006,21,0,15,58.67,0,,,20,
Ashland,AshIrr,101,4/11/2006,22,0,8,55.959,0,,,17.22222222,
Ashland,AshDry,101,4/11/2006,22,0,8,55.959,0,,,17.22222222,
Ashland,AshIrr,101,4/11/2006,23,0,7,60.922,0,,,13.33333333,
Ashland,AshDry,101,4/11/2006,23,0,7,60.922,0,,,13.33333333,
Ashland,AshIrr,101,4/11/2006,24,0,5,65.192,0,,,12.77777778,
Ashland,AshDry,101,4/11/2006,24,0,5,65.192,0,,,12.77777778,
Ashland,AshIrr,102,4/12/2006,1,0,5,64.412,0,,,13.33333333,
Ashland,AshDry,102,4/12/2006,1,0,5,64.412,0,,,13.33333333,
Ashland,AshIrr,102,4/12/2006,2,0,5,68.047,0,,,10,
Ashland,AshDry,102,4/12/2006,2,0,5,68.047,0,,,10,
Ashland,AshIrr,102,4/12/2006,3,0,0,70.432,0,,,8.333333333,
Ashland,AshDry,102,4/12/2006,3,0,0,70.432,0,,,8.333333333,
Ashland,AshIrr,102,4/12/2006,4,0,7,74.617,0,,,10.55555556,
Ashland,AshDry,102,4/12/2006,4,0,7,74.617,0,,,10.55555556,
Ashland,AshIrr,102,4/12/2006,5,0,3,76.658,0,,,10.55555556,
Ashland,AshDry,102,4/12/2006,5,0,3,76.658,0,,,10.55555556,
Ashland,AshIrr,102,4/12/2006,6,0.058,8,80.703,0,,,8.888888889,
Ashland,AshDry,102,4/12/2006,6,0.058,8,80.703,0,,,8.888888889,
Ashland,AshIrr,102,4/12/2006,7,0.499,7,78.57,0,,,7.777777778,
Ashland,AshDry,102,4/12/2006,7,0.499,7,78.57,0,,,7.777777778,
Ashland,AshIrr,102,4/12/2006,8,1.136,6,69.059,0,,,9.444444444,
Ashland,AshDry,102,4/12/2006,8,1.136,6,69.059,0,,,9.444444444,
Ashland,AshIrr,102,4/12/2006,9,1.753,0,57.184,0,,,12.22222222,
Ashland,AshDry,102,4/12/2006,9,1.753,0,57.184,0,,,12.22222222,
Ashland,AshIrr,102,4/12/2006,10,2.277,3,48.732,0,,,15.55555556,
Ashland,AshDry,102,4/12/2006,10,2.277,3,48.732,0,,,15.55555556,
Ashland,AshIrr,102,4/12/2006,11,2.655,3,41.537,0,,,18.88888889,
Ashland,AshDry,102,4/12/2006,11,2.655,3,41.537,0,,,18.88888889,
Ashland,AshIrr,102,4/12/2006,12,2.851,0,35.776,0,,,20.55555556,
Ashland,AshDry,102,4/12/2006,12,2.851,0,35.776,0,,,20.55555556,
Ashland,AshIrr,102,4/12/2006,13,2.818,0,32.268,0,,,22.22222222,
Ashland,AshDry,102,4/12/2006,13,2.818,0,32.268,0,,,22.22222222,
Ashland,AshIrr,102,4/12/2006,14,2.595,3,30.042,0,,,23.88888889,
Ashland,AshDry,102,4/12/2006,14,2.595,3,30.042,0,,,23.88888889,
Ashland,AshIrr,102,4/12/2006,15,2.236,5,28.337,0,,,25.55555556,
Ashland,AshDry,102,4/12/2006,15,2.236,5,28.337,0,,,25.55555556,
Ashland,AshIrr,102,4/12/2006,16,1.72,3,25.913,0,,,26.66666667,
Ashland,AshDry,102,4/12/2006,16,1.72,3,25.913,0,,,26.66666667,
Ashland,AshIrr,102,4/12/2006,17,1.102,5,24.543,0,,,26.11111111,
Ashland,AshDry,102,4/12/2006,17,1.102,5,24.543,0,,,26.11111111,
Ashland,AshIrr,102,4/12/2006,18,0.428,0,25.533,0,,,26.11111111,
Ashland,AshDry,102,4/12/2006,18,0.428,0,25.533,0,,,26.11111111,
