climate_id,weather_id,jday,date,hour,srad,wind,RH,rain,tmax,tmin,temperature,CO2
Marshall,mrs2010,31,1/31/2010,,12.42,1.37,85.25,0.04,3.59,-7.71,,
Marshall,mrs2010,32,2/1/2010,,12.27,2.46,90.06,0.11,2.27,-3.45,,
Marshall,mrs2010,33,2/2/2010,,13.44,2.22,83.25,0,2.12,-5.13,,
Marshall,mrs2010,34,2/3/2010,,12.39,3.23,90.56,0.32,5.23,-6.16,,
Marshall,mrs2010,35,2/4/2010,,12.3,3.05,90.12,4.1,3.64,-1.12,,
Marshall,mrs2010,36,2/5/2010,,13.08,3.09,91.25,5.18,1.44,-2.17,,
Marshall,mrs2010,37,2/6/2010,,13.43,1.48,88.44,0.21,3.49,-3.26,,
Marshall,mrs2010,38,2/7/2010,,13.22,1.88,90.62,1.13,3.22,-1.7,,
Marshall,mrs2010,39,2/8/2010,,14.31,4.3,75.31,0.53,-1.42,-10.64,,
Marshall,mrs2010,40,2/9/2010,,14.81,5.39,79.94,0.08,-2.3,-10.38,,
Marshall,mrs2010,41,2/10/2010,,15.48,1.62,83.75,0,-1.49,-11.02,,
Marshall,mrs2010,42,2/11/2010,,13.71,1.78,79.81,0.01,5.23,-6.46,,
Marshall,mrs2010,43,2/12/2010,,14.78,1.57,84,0,4.17,-4.77,,
Marshall,mrs2010,44,2/13/2010,,13.68,2.08,87.69,0,4.96,-3.23,,
Marshall,mrs2010,45,2/14/2010,,16.07,7.32,67.56,0.35,-2.88,-9.31,,
Marshall,mrs2010,46,2/15/2010,,15.94,5.7,71,0.4,-0.41,-9.86,,
Marshall,mrs2010,47,2/16/2010,,16.02,3.83,80.5,0,-0.46,-9.22,,
Marshall,mrs2010,48,2/17/2010,,16.73,1.96,61.12,0,4.44,-11.36,,
Marshall,mrs2010,49,2/18/2010,,15.27,2.38,71.31,0.67,8.48,-6.46,,
Marshall,mrs2010,50,2/19/2010,,13.66,3.02,92.38,5.88,3.37,-2.96,,
Marshall,mrs2010,51,2/20/2010,,14.72,3.23,86.88,1.21,1.23,-3.27,,
Marshall,mrs2010,52,2/21/2010,,15.8,6.14,87.38,5.76,-1.19,-5.36,,
Marshall,mrs2010,53,2/22/2010,,17,4.01,80.56,0.02,-1.51,-10.13,,
Marshall,mrs2010,54,2/23/2010,,17.61,3.65,83.25,0.02,-1.49,-12.02,,
Marshall,mrs2010,55,2/24/2010,,18.05,1.67,76.56,0,-1.24,-15.38,,
Marshall,mrs2010,56,2/25/2010,,17.23,3.09,76.38,0.05,2.05,-13.55,,
Marshall,mrs2010,57,2/26/2010,,17.11,1.5,77.5,0,6.44,-7.06,,
Marshall,mrs2010,58,2/27/2010,,17.94,2.45,80.12,0,4.34,-3.88,,
Marshall,mrs2010,59,2/28/2010,,17.95,1.52,75.56,0.01,2.53,-5.52,,
Marshall,mrs2010,60,3/1/2010,,17.76,2.89,80.31,0,4.95,-3.42,,
Marshall,mrs2010,61,3/2/2010,,18.72,2.05,78.44,0,6.14,-3.85,,
Marshall,mrs2010,62,3/3/2010,,18.94,1.23,67.06,0,7.17,-3.67,,
Marshall,mrs2010,63,3/4/2010,,18.49,2.38,72.69,0,10.61,-3.27,,
Marshall,mrs2010,64,3/5/2010,,17.4,5.38,72.75,0.23,14.15,-1.96,,
Marshall,mrs2010,65,3/6/2010,,17.12,3.27,93.31,1.37,12.96,2.05,,
Marshall,mrs2010,66,3/7/2010,,18.42,2.14,86.06,0.01,12.08,-0.45,,
Marshall,mrs2010,67,3/8/2010,,17.66,4.77,91.94,13.86,13.83,2.22,,
Marshall,mrs2010,68,3/9/2010,,18.89,3.51,93.56,4.05,12.55,5.06,,
Marshall,mrs2010,69,3/10/2010,,19.05,1.84,89.5,7.06,12.26,3.44,,
Marshall,mrs2010,70,3/11/2010,,19.92,4.72,88.69,6.36,5.81,0.76,,
Marshall,mrs2010,71,3/12/2010,,20.13,4.88,86.69,1.42,6.05,0.56,,
Marshall,mrs2010,72,3/13/2010,,19.55,4.66,84.94,0.11,11.72,0.75,,
Marshall,mrs2010,73,3/14/2010,,19.83,4.19,91.44,0.01,7.76,2.74,,
Marshall,mrs2010,74,3/15/2010,,18.78,4.34,86.44,0,11.59,3.33,,
Marshall,mrs2010,75,3/16/2010,,20.07,2.98,83.31,0.02,10.42,-1.76,,
Marshall,mrs2010,76,3/17/2010,,19.41,2.4,82.69,0.08,11.67,-1.56,,
Marshall,mrs2010,77,3/18/2010,,21.25,3.04,77.25,0,16.23,-0.76,,
Marshall,mrs2010,78,3/19/2010,,19.71,5,83.06,7.36,10.36,-2.51,,
Marshall,mrs2010,79,3/20/2010,,22.03,6.16,75.75,0.74,0.4,-4.3,,
Marshall,mrs2010,80,3/21/2010,,22,3.95,69.38,0.02,6.89,-5.71,,
Marshall,mrs2010,81,3/22/2010,,21,2.35,62.81,0,13.73,-3.1,,
Marshall,mrs2010,82,3/23/2010,,21.88,3.21,77.12,0.28,17.33,-1.63,,
Marshall,mrs2010,83,3/24/2010,,18.3,5.31,91.81,19.77,8.05,4.76,,
Marshall,mrs2010,84,3/25/2010,,22.52,4.15,70.94,0.06,13.4,0.59,,
Marshall,mrs2010,85,3/26/2010,,22.64,4.54,74.31,0,14.98,-1,,
Marshall,mrs2010,86,3/27/2010,,20.81,5.32,91.31,12.73,5.84,3.48,,
Marshall,mrs2010,87,3/28/2010,,22.87,4.45,69.38,0.06,13.33,2.01,,
Marshall,mrs2010,88,3/29/2010,,22.86,3.7,66.38,0,20.23,0.4,,
Marshall,mrs2010,89,3/30/2010,,23.54,5.84,66.06,0,22.78,7.72,,
Marshall,mrs2010,90,3/31/2010,,23.63,3.26,74.12,0,24.73,9.81,,
Marshall,mrs2010,91,4/1/2010,,22.94,6.64,75.56,0.17,25.41,13.3,,
Marshall,mrs2010,92,4/2/2010,,22.11,5.07,67.12,4.49,17.81,5.88,,
Marshall,mrs2010,93,4/3/2010,,24.99,3.88,60.69,0,17.66,0.78,,
Marshall,mrs2010,94,4/4/2010,,23.13,2.21,68.56,0.03,21.14,6.12,,
Marshall,mrs2010,95,4/5/2010,,22.22,4.41,76.94,2.51,26.29,5.26,,
Marshall,mrs2010,96,4/6/2010,,23.27,5.7,72.31,1.16,25.83,10.19,,
Marshall,mrs2010,97,4/7/2010,,24.94,4.41,79.62,1.93,9.96,2.2,,
Marshall,mrs2010,98,4/8/2010,,25.81,2.52,57.06,0,16.76,-0.42,,
Marshall,mrs2010,99,4/9/2010,,25.72,3.8,59.38,0,21.98,3.18,,
Marshall,mrs2010,100,4/10/2010,,24.95,3.3,71.19,0.02,22.37,6.37,,
Marshall,mrs2010,101,4/11/2010,,24.12,1.77,80.06,0,24.19,8.62,,
Marshall,mrs2010,102,4/12/2010,,24.15,3.89,80.19,0,23.44,12.78,,
Marshall,mrs2010,103,4/13/2010,,25.12,5.41,70.19,0,24.94,12.29,,
Marshall,mrs2010,104,4/14/2010,,24.8,5.55,70.94,0.05,25.25,13.23,,
Marshall,mrs2010,105,4/15/2010,,24.77,3.46,76.88,15.16,24.44,11.77,,
Marshall,mrs2010,106,4/16/2010,,24.96,3.85,73.94,8.51,16.23,6.1,,
Marshall,mrs2010,107,4/17/2010,,27.4,2.56,62.88,0,18.06,2.19,,
Marshall,mrs2010,108,4/18/2010,,26.32,1.74,63.56,0,15.62,3.15,,
Marshall,mrs2010,109,4/19/2010,,25.48,1.36,61.19,0,19.92,3.56,,
Marshall,mrs2010,110,4/20/2010,,25.65,1.55,68.75,0.06,20.6,6.26,,
Marshall,mrs2010,111,4/21/2010,,24.09,1.27,74.75,1.09,19.51,10.65,,
Marshall,mrs2010,112,4/22/2010,,23.76,3.33,91.5,25.18,16.43,10.6,,
Marshall,mrs2010,113,4/23/2010,,24.96,4.88,76.94,15.69,24.84,13.52,,
Marshall,mrs2010,114,4/24/2010,,27.01,2.51,70.75,1.2,19.94,9.51,,
Marshall,mrs2010,115,4/25/2010,,26.45,5.7,76.69,0.24,15.45,8.19,,
Marshall,mrs2010,116,4/26/2010,,27.96,5.38,69,0.71,14.55,5.36,,
Marshall,mrs2010,117,4/27/2010,,27.97,3.4,67.06,0.37,17.89,4.7,,
Marshall,mrs2010,118,4/28/2010,,27.33,6.11,64.56,0,22.01,5.55,,
Marshall,mrs2010,119,4/29/2010,,27.57,6.99,67.62,5.8,28.06,14.12,,
Marshall,mrs2010,120,4/30/2010,,26.65,3.52,72.81,6.87,20.45,8.63,,
Marshall,mrs2010,121,5/1/2010,,28.1,2.07,63.19,0.02,20.03,6.02,,
Marshall,mrs2010,122,5/2/2010,,28.16,1.71,65.5,0.25,21.4,9.51,,
Marshall,mrs2010,123,5/3/2010,,29.08,2.83,59.56,0.03,21.48,7.84,,
Marshall,mrs2010,124,5/4/2010,,28.92,5.25,61.31,0,26.12,11.01,,
Marshall,mrs2010,125,5/5/2010,,29.74,2.87,58.44,0,21.73,8.36,,
Marshall,mrs2010,126,5/6/2010,,28.67,4.59,67.81,3.81,22.09,6.98,,
Marshall,mrs2010,127,5/7/2010,,29.27,6.16,63.12,10.98,16.72,5.69,,
Marshall,mrs2010,128,5/8/2010,,30.22,3.09,60,0,15.73,2.31,,
Marshall,mrs2010,129,5/9/2010,,27.84,4.38,66.38,0.26,16.88,6.4,,
Marshall,mrs2010,130,5/10/2010,,25.92,5.47,91.88,25.51,15.28,9.28,,
Marshall,mrs2010,131,5/11/2010,,28.88,3.62,77.12,0.21,19.06,8.97,,
Marshall,mrs2010,132,5/12/2010,,23.97,3.76,91.06,15.73,24.77,9.55,,
Marshall,mrs2010,133,5/13/2010,,29.68,3.41,70.38,3.29,18.55,6.69,,
Marshall,mrs2010,134,5/14/2010,,29.02,1.45,65.81,0,19.52,6.57,,
Marshall,mrs2010,135,5/15/2010,,26.57,2.96,83.69,2.72,17.43,8.05,,
Marshall,mrs2010,136,5/16/2010,,26.93,1.71,88.62,3.34,17.7,10.42,,
Marshall,mrs2010,137,5/17/2010,,28.3,2.17,81.81,0.27,18.3,11.21,,
Marshall,mrs2010,138,5/18/2010,,29.28,1.52,74.06,0,22.77,8.9,,
Marshall,mrs2010,139,5/19/2010,,27.36,4.57,87.19,17.32,16.29,11.26,,
Marshall,mrs2010,140,5/20/2010,,28.32,3.09,88.94,13.42,19.65,12.69,,
Marshall,mrs2010,141,5/21/2010,,29.62,2.16,78,0.18,23.8,12.08,,
Marshall,mrs2010,142,5/22/2010,,28.25,6.41,80.81,0,29.04,15,,
Marshall,mrs2010,143,5/23/2010,,27.52,5.32,81.56,0.31,29.8,21.06,,
Marshall,mrs2010,144,5/24/2010,,28.18,4.73,79.88,0.11,28.53,20.74,,
Marshall,mrs2010,145,5/25/2010,,27.77,1.66,82.81,2.1,26.71,17.63,,
Marshall,mrs2010,146,5/26/2010,,28.68,1.05,81.38,1.41,26.71,16.15,,
Marshall,mrs2010,147,5/27/2010,,29.61,1.71,74.19,0,28.68,16.74,,
Marshall,mrs2010,148,5/28/2010,,30.31,1.68,70.19,0,29.39,15.21,,
Marshall,mrs2010,149,5/29/2010,,30.57,3.14,75.06,0,29.19,16.43,,
Marshall,mrs2010,150,5/30/2010,,28.67,2.77,80.88,11.74,27.08,16.29,,
Marshall,mrs2010,151,5/31/2010,,30.06,1.55,69,0.05,27.31,14.32,,
Marshall,mrs2010,152,6/1/2010,,28.9,3.11,80.44,16,30.26,17.1,,
Marshall,mrs2010,153,6/2/2010,,28.51,2.38,81.88,2.55,26.37,16.82,,
Marshall,mrs2010,154,6/3/2010,,30.16,1.77,70.31,0,28.99,14.64,,
Marshall,mrs2010,155,6/4/2010,,28.98,3.26,74.69,0.79,33.08,19.07,,
Marshall,mrs2010,156,6/5/2010,,28.65,3.86,73.44,0,31.18,19.31,,
Marshall,mrs2010,157,6/6/2010,,30.36,1.47,66.81,0.01,27.94,15.87,,
Marshall,mrs2010,158,6/7/2010,,27.46,2.41,77.75,15.51,27.59,17.45,,
Marshall,mrs2010,159,6/8/2010,,25.93,3.48,88.5,4.92,29.04,19.76,,
Marshall,mrs2010,160,6/9/2010,,29.28,1.84,71.62,0.19,28.51,16.85,,
Marshall,mrs2010,161,6/10/2010,,27.95,4.32,80.62,0.14,29.73,20.18,,
Marshall,mrs2010,162,6/11/2010,,27.67,3.34,86.81,2.71,29.26,20.94,,
Marshall,mrs2010,163,6/12/2010,,26.94,2.55,91.88,17.98,27.63,22.89,,
Marshall,mrs2010,164,6/13/2010,,27.84,2.38,90.44,25.13,27.95,22.43,,
Marshall,mrs2010,165,6/14/2010,,28.18,2.88,81.12,11.75,26.38,19.13,,
Marshall,mrs2010,166,6/15/2010,,29.45,1.7,76,8.65,26.96,18.95,,
Marshall,mrs2010,167,6/16/2010,,29.35,2.87,86.06,16.65,28.36,17.44,,
Marshall,mrs2010,168,6/17/2010,,29.74,5.02,80.81,0.37,31.26,21.29,,
Marshall,mrs2010,169,6/18/2010,,29.79,3.72,79.69,0.07,31.83,22.1,,
Marshall,mrs2010,170,6/19/2010,,28.98,2.84,83.81,27.34,31.3,19.73,,
Marshall,mrs2010,171,6/20/2010,,29.08,3.63,86.19,21.89,29.58,21.98,,
Marshall,mrs2010,172,6/21/2010,,28.99,3.04,83.88,10.06,30.8,21.21,,
Marshall,mrs2010,173,6/22/2010,,29.62,3.84,80.69,0.3,32.69,22.44,,
Marshall,mrs2010,174,6/23/2010,,29.34,2.92,79.69,0.02,30.51,19.15,,
Marshall,mrs2010,175,6/24/2010,,31.13,1.31,75.06,0,28.16,16.15,,
Marshall,mrs2010,176,6/25/2010,,29.23,3.2,80,0,31.58,18.71,,
Marshall,mrs2010,177,6/26/2010,,29.66,4.05,81.06,0.64,32.44,22.2,,
Marshall,mrs2010,178,6/27/2010,,28.96,3.52,77.19,0.85,28.55,19.5,,
Marshall,mrs2010,179,6/28/2010,,30.66,1.94,67.06,0,30.73,17.83,,
Marshall,mrs2010,180,6/29/2010,,30.63,2.36,74.19,0,27.58,17.9,,
Marshall,mrs2010,181,6/30/2010,,30.88,2.2,73.75,0,27.67,14.88,,
Marshall,mrs2010,182,7/1/2010,,30.37,2.89,74.38,0,28.87,15.36,,
Marshall,mrs2010,183,7/2/2010,,28.69,3.75,76.62,0,29.23,16.22,,
Marshall,mrs2010,184,7/3/2010,,27.16,4.55,82.81,1.77,29.63,20.7,,
Marshall,mrs2010,185,7/4/2010,,27.23,4.32,92.25,51.5,25.52,22.36,,
Marshall,mrs2010,186,7/5/2010,,27.67,1.88,90.81,15.9,26.65,21.75,,
Marshall,mrs2010,187,7/6/2010,,28.56,1.8,88,0.65,28.15,21.06,,
Marshall,mrs2010,188,7/7/2010,,27.86,1.1,87.94,9.18,26.84,21.56,,
Marshall,mrs2010,189,7/8/2010,,27.7,2.48,85,0.47,26.23,18.55,,
Marshall,mrs2010,190,7/9/2010,,28.86,1.43,73.62,0,27.82,17.39,,
Marshall,mrs2010,191,7/10/2010,,30.05,1.89,72.56,0.37,29.06,18.08,,
Marshall,mrs2010,192,7/11/2010,,28.43,2.62,83.44,7.96,30.44,20.54,,
Marshall,mrs2010,193,7/12/2010,,27.74,1.38,84.12,0.53,28.64,19.13,,
Marshall,mrs2010,194,7/13/2010,,28.65,2.79,82.31,0,31.5,20.48,,
Marshall,mrs2010,195,7/14/2010,,28.57,4.04,84.56,9.85,33.18,25.26,,
Marshall,mrs2010,196,7/15/2010,,28.13,2.13,75.62,3.35,29.23,22.15,,
Marshall,mrs2010,197,7/16/2010,,27.58,1.45,77.38,0.26,31.83,20.26,,
Marshall,mrs2010,198,7/17/2010,,27.94,2.13,84.44,0.26,32.37,22.76,,
Marshall,mrs2010,199,7/18/2010,,28.1,2.12,79.38,0.23,33.18,23.29,,
Marshall,mrs2010,200,7/19/2010,,28.13,3.54,75.38,0.27,34.21,22.67,,
Marshall,mrs2010,201,7/20/2010,,27.19,2.49,82.31,10.66,32.21,24.19,,
Marshall,mrs2010,202,7/21/2010,,26.27,2.3,85,5.08,30.91,23.51,,
Marshall,mrs2010,203,7/22/2010,,28.58,5.27,72.81,0,33.18,23.51,,
Marshall,mrs2010,204,7/23/2010,,28.06,4.3,72.19,0.03,33.51,24.05,,
Marshall,mrs2010,205,7/24/2010,,27.22,2.58,85.94,4.83,26.71,20.84,,
Marshall,mrs2010,206,7/25/2010,,27.04,1.34,78.88,0.05,28.26,19.37,,
Marshall,mrs2010,207,7/26/2010,,27.36,1.84,83.75,0.14,28.54,21.22,,
Marshall,mrs2010,208,7/27/2010,,27.68,2.66,76.69,0.01,32.78,22.23,,
Marshall,mrs2010,209,7/28/2010,,27.62,1.71,72,0.39,33.94,22.3,,
Marshall,mrs2010,210,7/29/2010,,26.98,1.8,76.88,1.07,32.31,22.39,,
Marshall,mrs2010,211,7/30/2010,,27.02,2.17,74.38,4.55,33.71,24.19,,
Marshall,mrs2010,212,7/31/2010,,28.11,2.02,75.06,0.01,31.94,21.91,,
Marshall,mrs2010,213,8/1/2010,,27.67,2.66,73.31,0.04,31.7,20.45,,
Marshall,mrs2010,214,8/2/2010,,27.26,3.59,65.12,0.1,38.83,22.64,,
Marshall,mrs2010,215,8/3/2010,,27.6,2.1,58.44,2.72,37.62,23.16,,
Marshall,mrs2010,216,8/4/2010,,26.76,2.27,70.81,0.42,30.97,23.27,,
Marshall,mrs2010,217,8/5/2010,,26.93,1.91,67.31,0,32.56,21.15,,
Marshall,mrs2010,218,8/6/2010,,26.41,1.79,67.69,0,31.6,19.8,,
Marshall,mrs2010,219,8/7/2010,,26.17,3.08,67.44,0,34.13,20.69,,
Marshall,mrs2010,220,8/8/2010,,26.16,3.95,61.88,0.24,38.88,23.96,,
Marshall,mrs2010,221,8/9/2010,,26,3.27,55.25,0.31,39.78,25.79,,
Marshall,mrs2010,222,8/10/2010,,26.41,2.31,62.62,2.9,36.49,24.99,,
Marshall,mrs2010,223,8/11/2010,,26.28,0.97,57,1.66,38.71,25.29,,
Marshall,mrs2010,224,8/12/2010,,25.99,2.65,55.62,0,40.39,24.32,,
Marshall,mrs2010,225,8/13/2010,,25.38,2.89,56.94,10.42,38.25,25.72,,
Marshall,mrs2010,226,8/14/2010,,26.1,2.26,65.62,1.35,35.65,21.44,,
Marshall,mrs2010,227,8/15/2010,,26.12,2.43,56.5,0.03,32.17,19.45,,
Marshall,mrs2010,228,8/16/2010,,26.2,1.75,56.31,0.04,31.69,19.34,,
Marshall,mrs2010,229,8/17/2010,,23.5,2.47,72.06,7.7,26.2,17.88,,
Marshall,mrs2010,230,8/18/2010,,25.8,1.32,66.44,0.09,31.29,15.55,,
Marshall,mrs2010,231,8/19/2010,,26.28,3.41,65.81,0,34.36,17.4,,
Marshall,mrs2010,232,8/20/2010,,24.33,2.27,75.44,17.04,32.95,20.93,,
Marshall,mrs2010,233,8/21/2010,,25.13,2.34,72.38,0.19,34.76,20.23,,
Marshall,mrs2010,234,8/22/2010,,25.45,1.98,70.19,0,34.43,20.67,,
Marshall,mrs2010,235,8/23/2010,,25.37,3.28,70,0.65,34.69,20.36,,
Marshall,mrs2010,236,8/24/2010,,24.02,4.05,66.62,15.19,27.74,15.87,,
Marshall,mrs2010,237,8/25/2010,,26.24,1.75,55.12,0,29.56,12.76,,
Marshall,mrs2010,238,8/26/2010,,25.56,1.69,52.81,0,30.96,16.44,,
Marshall,mrs2010,239,8/27/2010,,26.03,2.98,54,0,31.57,15.44,,
Marshall,mrs2010,240,8/28/2010,,25.78,3.99,46.31,0,33.12,16.09,,
Marshall,mrs2010,241,8/29/2010,,24.43,4.53,54.5,0,33.8,18.11,,
Marshall,mrs2010,242,8/30/2010,,23.41,4.87,60.19,0.06,34.48,21.42,,
Marshall,mrs2010,243,8/31/2010,,23.01,4.36,68.38,25.56,35.88,24.59,,
Marshall,mrs2010,244,9/1/2010,,22.38,3.2,85.25,19,29.37,20.8,,
Marshall,mrs2010,245,9/2/2010,,22.62,3.48,77.75,4.24,27.15,14.97,,
Marshall,mrs2010,246,9/3/2010,,25.27,3.53,58.25,0,23.76,12.12,,
Marshall,mrs2010,247,9/4/2010,,24.32,2.54,53.06,0,28.04,12.65,,
Marshall,mrs2010,248,9/5/2010,,23.72,5.61,49.62,0,31.76,14.66,,
Marshall,mrs2010,249,9/6/2010,,22.84,5.69,51.44,0.17,34.59,16.44,,
Marshall,mrs2010,250,9/7/2010,,23.92,1.91,43.62,0.01,27.24,14.44,,
Marshall,mrs2010,251,9/8/2010,,22.15,2.93,60.19,0.32,27.91,16.3,,
Marshall,mrs2010,252,9/9/2010,,20.86,3.9,83.62,4.22,26.77,18.13,,
Marshall,mrs2010,253,9/10/2010,,20.85,3.5,82.31,9.07,31.35,16.37,,
Marshall,mrs2010,254,9/11/2010,,23.24,2.61,59.75,0.06,28.21,13.91,,
Marshall,mrs2010,255,9/12/2010,,23.16,3.45,53.94,0,31.7,14.27,,
Marshall,mrs2010,256,9/13/2010,,21.02,2.52,80.38,30.13,28.48,17.73,,
Marshall,mrs2010,257,9/14/2010,,20.92,2.57,84.81,6.55,28.12,17.68,,
Marshall,mrs2010,258,9/15/2010,,19.93,3.06,88.69,13.05,28.08,17.46,,
Marshall,mrs2010,259,9/16/2010,,21.34,2.56,76.69,0.03,21.84,12.81,,
Marshall,mrs2010,260,9/17/2010,,20.88,2.81,80.06,0,29.23,13.02,,
Marshall,mrs2010,261,9/18/2010,,19.44,2.03,83.62,1.92,28.51,17.49,,
Marshall,mrs2010,262,9/19/2010,,20.03,1.98,77.5,0.08,26.06,13.65,,
Marshall,mrs2010,263,9/20/2010,,20.26,4.66,69.19,0,31.62,18.38,,
Marshall,mrs2010,264,9/21/2010,,19.7,3.33,78.94,6.43,27.64,20.42,,
Marshall,mrs2010,265,9/22/2010,,19.32,4.88,75,0.2,30.11,20.73,,
Marshall,mrs2010,266,9/23/2010,,18.39,6.08,83.31,19.9,25.73,14.4,,
Marshall,mrs2010,267,9/24/2010,,21.01,2.12,63.69,0,23.53,10.63,,
Marshall,mrs2010,268,9/25/2010,,19.6,3.3,78.69,7.3,23.62,10.08,,
Marshall,mrs2010,269,9/26/2010,,20.58,2.04,74.94,0.02,19.19,8.3,,
Marshall,mrs2010,270,9/27/2010,,20.44,2.12,73.31,0,21.06,6.59,,
Marshall,mrs2010,271,9/28/2010,,20.12,2.95,70.06,0,23.54,11.69,,
Marshall,mrs2010,272,9/29/2010,,19.84,2.3,66.81,0,28.07,10.59,,
Marshall,mrs2010,273,9/30/2010,,20.24,2.83,63.69,0,23.76,10.83,,
Marshall,mrs2010,274,10/1/2010,,19.7,1.3,57.94,0,25.04,11.95,,
Marshall,mrs2010,275,10/2/2010,,19.9,4.24,64.56,0,17.28,6.58,,
Marshall,mrs2010,276,10/3/2010,,19.65,1.72,67.69,0,17.01,2.73,,
Marshall,mrs2010,277,10/4/2010,,19.49,2.77,65.06,0,19.42,3.58,,
Marshall,mrs2010,278,10/5/2010,,19.13,3.03,61.56,0,23.44,5.8,,
Marshall,mrs2010,279,10/6/2010,,17.86,2.48,59.69,0.01,26.92,10.87,,
Marshall,mrs2010,280,10/7/2010,,18.28,1.76,58.81,0,25.49,8.82,,
Marshall,mrs2010,281,10/8/2010,,17.55,2.87,62.94,0,30.74,12.3,,
Marshall,mrs2010,282,10/9/2010,,17.89,2.41,55.06,0,28.16,11.16,,
Marshall,mrs2010,283,10/10/2010,,17.29,1.7,67.56,0.7,24.67,12.3,,
Marshall,mrs2010,284,10/11/2010,,15.99,0.86,81.75,3.56,20.28,11.63,,
Marshall,mrs2010,285,10/12/2010,,15.92,3.2,67.88,0.39,24.7,12.36,,
Marshall,mrs2010,286,10/13/2010,,17.82,3.17,51.12,0,20.79,8.01,,
Marshall,mrs2010,287,10/14/2010,,17.36,2.83,48,0,24.71,5.35,,
Marshall,mrs2010,288,10/15/2010,,17.31,1.85,56.81,0,23.96,7.02,,
Marshall,mrs2010,289,10/16/2010,,16.31,3.36,59.94,0,25.88,10.33,,
Marshall,mrs2010,290,10/17/2010,,16.2,2.37,63.5,0.08,22.9,6.5,,
Marshall,mrs2010,291,10/18/2010,,14.42,2.66,66.81,0.06,19.65,7.96,,
Marshall,mrs2010,292,10/19/2010,,15.63,1.55,59.81,0,19.58,6.44,,
Marshall,mrs2010,293,10/20/2010,,16.29,2.27,54.31,0,23.48,5.31,,
Marshall,mrs2010,294,10/21/2010,,15.77,2.7,55.19,0,22.51,6.55,,
Marshall,mrs2010,295,10/22/2010,,13.52,3.4,78.31,5.89,22.61,9.53,,
Marshall,mrs2010,296,10/23/2010,,13.92,5.38,79.31,15.48,25.47,15.82,,
Marshall,mrs2010,297,10/24/2010,,14.37,3.24,77.31,0,20.87,11.92,,
Marshall,mrs2010,298,10/25/2010,,14.42,4.84,69.12,0.97,22.86,10.61,,
Marshall,mrs2010,299,10/26/2010,,15.48,5.65,48.75,0.31,17.9,6.83,,
Marshall,mrs2010,300,10/27/2010,,15.58,5.81,43.88,0,16.64,4.85,,
Marshall,mrs2010,301,10/28/2010,,15.57,3.41,41.75,0,13.8,0.12,,
Marshall,mrs2010,302,10/29/2010,,15.03,4,43.62,0,19.31,1.76,,
Marshall,mrs2010,303,10/30/2010,,14.62,2.48,56.88,0,20.42,4.51,,
Marshall,mrs2010,304,10/31/2010,,13.79,4.31,69.81,0,15.53,4.12,,
Marshall,mrs2010,305,11/1/2010,,12.39,3.3,70.69,0.01,13.53,3.37,,
Marshall,mrs2010,306,11/2/2010,,14.05,1.69,68.62,0,15.85,1.16,,
Marshall,mrs2010,307,11/3/2010,,13.98,4.45,51.88,0,18.06,3.33,,
Marshall,mrs2010,308,11/4/2010,,14.25,5.01,54.62,0,12.86,2.45,,
Marshall,mrs2010,309,11/5/2010,,14.19,2.04,52.5,0,11.29,-2.26,,
Marshall,mrs2010,310,11/6/2010,,13.73,3.7,47.38,0,18.07,-0.02,,
Marshall,mrs2010,311,11/7/2010,,13.41,5.15,49.31,0,21.87,4.68,,
Marshall,mrs2010,312,11/8/2010,,12.98,4.08,58.12,0,20.42,5.55,,
Marshall,mrs2010,313,11/9/2010,,12.58,5.41,70.56,0,21.7,9.2,,
Marshall,mrs2010,314,11/10/2010,,11.78,3.34,75.56,0,16.17,4.49,,
Marshall,mrs2010,315,11/11/2010,,11.87,3.05,76.38,7.8,14.92,1.46,,
Marshall,mrs2010,316,11/12/2010,,11.32,5.28,92.88,39.78,8.95,0.7,,
Marshall,mrs2010,317,11/13/2010,,12.4,3.78,77.5,0.03,7.25,-0.84,,
Marshall,mrs2010,318,11/14/2010,,12.02,2.56,76.62,0.03,9.61,-1.18,,
Marshall,mrs2010,319,11/15/2010,,11.86,1.83,70.81,0.01,12.51,0.39,,
Marshall,mrs2010,320,11/16/2010,,11.92,1.85,74.06,0.18,11.19,1.23,,
Marshall,mrs2010,321,11/17/2010,,10.96,3.33,88.06,4.73,3.62,-2.13,,
Marshall,mrs2010,322,11/18/2010,,11.65,2.51,80.19,0,8,-3.62,,
Marshall,mrs2010,323,11/19/2010,,11.38,3.08,80.38,0,11.08,-1.04,,
Marshall,mrs2010,324,11/20/2010,,10.76,2.62,91.44,0,10.01,0.81,,
Marshall,mrs2010,325,11/21/2010,,10.56,2.25,86.25,0.08,11.97,2.07,,
Marshall,mrs2010,326,11/22/2010,,11.1,2.61,82.5,0.12,6.67,-3.06,,
Marshall,mrs2010,327,11/23/2010,,11.63,2.81,73.81,0,3.97,-6.24,,
Marshall,mrs2010,328,11/24/2010,,10.06,5.69,75.62,0.03,13.4,-6.38,,
Marshall,mrs2010,329,11/25/2010,,11.56,3.33,50.44,0,1.32,-7.2,,
Marshall,mrs2010,330,11/26/2010,,11.3,3.6,58.19,0,8.94,-4.46,,
Marshall,mrs2010,331,11/27/2010,,11.17,2.03,63.94,0,11.6,-2.1,,
